ГосТранспортЛизингКомп БО-08,RU000A0JWST1,,,55.35,,,,,,55.35,,,,,,55.35,,,,,,55.35,,,,,,55.35,,,,,,55.35,,,,,,55.35,,,,,,55.35,,,,
ФУ Тамбовской области 35002,RU000A0JWT75,,,23.93,,,23.93,,,23.93,,,23.93,,,23.93,,,23.93,,,23.93,,,23.93,,,23.93,,,23.93,,,23.93,,,23.93,,,,,,,,,,,,,
Удмуртская респ. обл. 2016,RU000A0JWT91,,,26.30,,,26.30,,,26.30,,,26.30,,,26.30,,,26.30,,,26.30,,,26.30,,,26.30,,,26.30,,,26.30,,,26.30,,,26.30,,,26.30,,,26.30,,,26.30,
ТрансКонтейнер ПАО БО-02,RU000A0JWTH4,,,35.15,,,,,,35.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Почта России (АО) БО-03,RU000A0JWTL6,,,37.40,,,,,,37.40,,,,,,37.40,,,,,,37.40,,,,,,37.40,,,,,,37.40,,,,,,37.40,,,,,,37.40,,,,
Ростелеком ПАО 001P-01R,RU000A0JWTN2,,,36.40,,,,,,36.40,,,,,,36.40,,,,,,36.40,,,,,,36.40,,,,,,36.40,,,,,,36.40,,,,,,36.40,,,,
ГосТранспортЛизингКомп 001P-01,RU000A0JWTV5,,,9.77,,,9.77,,,9.77,,,9.77,,,9.77,,,9.77,,,9.77,,,9.77,,,9.77,,,9.77,,,9.77,,,9.77,,,9.77,,,9.77,,,9.77,,,9.77,
ООО Трансп.Концесс.Комп. кл.Б,RU000A0JWU23,,,,81.62,,,,,,,,,,,,81.62,,,,,,,,,,,,81.62,,,,,,,,,,,,81.62,,,,,,,,,
ООО Трансп.Концесс.Комп. кл.A1,RU000A0JWU31,,,76.62,,,,,,,,,,,,76.62,,,,,,,,,,,,76.62,,,,,,,,,,,,76.62,,,,,,,,,,
Группа ЛСР ПАО БО 001Р-01,RU000A0JWU98,,,16.08,,,16.08,,,16.08,,,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
РОСБАНК ПАО обл. БО12,RU000A0JWUB5,,,5.04,,,,,,,5.04,,,,,,5.04,,,,,,5.04,,,,,,5.04,,,,,,5.04,,,,,,5.04,,,,,,5.04,,,
ИКС 5 ФИНАНС 001P-01,RU000A0JWUD1,,,36.40,,,,,,36.40,,,,,,36.40,,,,,,36.40,,,,,,36.40,,,,,,36.40,,,,,,36.40,,,,,,36.40,,,,
Сбербанк ПАО БО-37,RU000A0JWUE9,,,46.63,,,,,,,46.63,,,,,46.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Новосибирская область 2016,RU000A0JWUV3,,,,16.70,,,16.70,,,16.70,,,16.70,,,16.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Альфа-Банк АО обл. БО-17,RU000A0JWUX9,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,
Акрон (ПАО) БО-001P-01,RU000A0JWV89,,,,47.62,,,,,,47.62,,,,,47.62,,,,,,47.62,,,,,,47.62,,,,,,47.62,,,,,,47.62,,,,,,47.62,,,,
Концессии водоснабжения ООО 03,RU000A0JWVB3,,,,92.06,,,,,,,,,,,,92.06,,,,,,,,,,,92.06,,,,,,,,,,,,92.06,,,,,,,,,,
Транснефть ПАО БО-001P-04,RU000A0JWVC1,,,,46.37,,,,,,46.37,,,,,46.37,,,,,,46.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
АО ЛК Европлан БО-07,RU000A0JWVL2,,,,42.38,,,,,,42.38,,,,,,42.38,,,,,,42.38,,,,,,42.38,,,,,,42.38,,,,,,42.38,,,,,,42.38,,,
РЕСО-Лизинг ООО БО-5,RU000A0JWVT5,,,,62.83,,,,,,62.83,,,,,,62.83,,,,,,62.83,,,,,,62.83,,,,,,62.83,,,,,,62.83,,,,,,62.83,,,
Первое кол.бюро НАО БО-01,RU000A0JWWG0,,,,18.70,,,18.70,,,18.70,,,18.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ТрансФин-М ПАО 001P-01,RU000A0JWWM8,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,
РГ Лизинг 01,RU000A0JWWX5,,,,44.88,,,,,,44.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ПАО ""АНК ""Башнефть"" БО-09",RU000A0JWX04,,,,46.37,,,,,,46.37,,,,,,46.37,,,,,,46.37,,,,,,46.37,,,,,,46.37,,,,,,46.37,,,,,,46.37,,,
Омская обл. 35003 обл.,RU000A0JWX87,23.19,,,23.19,,,23.19,,,23.19,,,23.19,,,23.19,23.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Красноярский край  обл.12,RU000A0JWXF0,,,,48.62,,,,,,48.62,,,,,,48.62,,,,,,48.62,,,,,,48.62,,,,,,48.62,,,,,,,,,,,,,,,
Хакасия 2016 об.35006,RU000A0JWXQ7,29.17,,,29.17,,,29.17,,,29.17,,,29.17,,,29.17,,,29.17,,,29.17,,,29.17,,,29.17,,,29.17,,,29.17,,,29.17,,,29.17,29.17,,,,,,,,
Ставропольский край 2016 обл.3,RU000A0JWY29,,24.43,,,24.43,,,24.43,,,24.43,,,24.43,,,24.43,,,24.43,,,24.43,,,24.43,,,24.43,,24.43,,,,24.43,,,24.43,,24.43,24.43,,,,,,,,
"Группа компаний ""Самолет"" 01",RU000A0JWYJ0,,24.93,,,24.93,,,24.93,,,24.93,,,24.93,,,24.93,,,24.93,,,24.93,,,24.93,,,24.93,,,24.93,,,24.93,,,24.93,,,24.93,,,24.93,,,24.93,,
Полипласт АО БО-03,RU000A0JWYK8,,,,,32.41,,,,,,32.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"АФК ""Система"" ПАО БО 001P-04",RU000A0JWYQ5,,,,,48.87,,,,,,48.87,,,,,,48.87,,,,,,48.87,,,,,,48.87,,,,,,48.87,,,,,,48.87,,,,,,48.87,,
Адм. г.Томск 2016,RU000A0JWZ10,,,9.80,,,9.80,,,9.80,,,9.80,,,9.80,,9.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Свердловская обл. 03,RU000A0JWZ77,,24.43,,,24.43,,,24.43,,,24.43,,,24.43,,,24.43,,,24.43,,,24.43,,,24.43,,,24.43,,,24.43,,,24.43,,,24.43,,,24.43,,,24.43,,,24.43,,
Республика Коми 2016 13 обл.,RU000A0JWZM1,,23.68,,,23.68,,,23.68,,,23.68,,,23.68,,,23.68,,,23.68,,,23.68,,,23.68,,,,,,,,,,,,,,,,,,,,,,,
РОСБАНК ПАО обл.18-ИП,RU000A0JWZT6,,,,,51.87,,,,,,51.87,,,,,,51.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"АФК ""Система"" ПАО БО-001P-05",RU000A0JWZY6,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,,17.08,,
Автодор ГК БО-001P-01,RU000A0JX009,,,,,51.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ФСК ЕЭС""(ПАО) БО-02",RU000A0JX090,,23.31,,,23.31,,,23.31,,,23.31,,,23.31,,,23.31,,,23.31,,,23.31,,,23.31,,,23.31,,,23.31,,,23.31,,,23.31,,,23.31,,,23.31,,,23.31,,
МЭФ Московской обл. 2016,RU000A0JX0B9,,24.06,,,24.06,,,24.06,,,24.06,,,24.06,,,24.06,,,24.06,,,24.06,,,24.06,,,24.06,,,24.06,,,24.06,,,24.06,,,,,,,,,,,
ТрансФин-М ПАО БО-44,RU000A0JX0U9,,,,,,34.90,,,,,,34.90,,,,,34.90,,,,,,34.90,,,,,,34.90,,,,,,34.90,,,,,,34.90,,,,,,34.90,,
Ямало-Ненецкий АО об 2016,RU000A0JX0Z8,,,14.02,,,14.02,,,14.02,,,14.02,,,14.02,,,14.02,,,14.02,,,14.02,,14.02,,,14.02,,,,14.02,,14.02,,,14.02,,,14.02,14.02,,,,,,,
"АО ""ЭР-Телеком Холдинг"" ПБО-02",RU000A0JX108,,,,,,54.10,,,,,,54.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ПАО НК Роснефть 001P-01,RU000A0JX132,,,13.96,,,13.96,,,13.96,,,13.96,,,13.96,,,13.96,,,13.96,,,13.96,,13.96,,,13.96,,,,13.96,,13.96,,,13.96,,,13.96,,,13.96,,,13.96,,
ГосТранспортЛизингКомп 001P-02,RU000A0JX199,,,17.10,,,17.10,,,17.10,,,17.10,,,17.10,,,17.10,,,17.10,,,17.10,,,17.10,,,17.10,,,17.10,,,17.10,,,17.10,,,17.10,,,17.10,,,17.10,
КАМАЗ ПАО БО-14,RU000A0JX1C5,,,,,,49.46,,,,,,49.46,,,,,,49.46,,,,,,49.46,,,,,,49.46,,,,,,49.46,,,,,,49.46,,,,,,49.46,
"""Российские ЖД"" ОАО 41 обл.",RU000A0JX1S1,,,,,,33.16,,,,,,33.16,,,,,,33.16,,,,,,33.16,,,,,,33.16,,,,,,33.16,,,,,,33.16,,,,,,33.16,
ХМАО-Югры об. 35001,RU000A0JX215,,,22.81,,,22.81,,,22.81,,,22.81,,,22.81,,,22.81,,,22.81,,,22.81,,,22.81,,,22.81,,,22.81,,,22.81,,,22.81,,,,,,,,,,
КАМАЗ ПАО БО-15,RU000A0JX2B5,,,,,,48.02,,,,,,48.02,,,,,,48.02,,,,,,48.02,,,,,,48.02,,,,,,48.02,,,,,,48.02,,,,,,48.02,
РОСБАНК ПАО обл. БО-12,RU000A0JX2D1,,,,,,32.84,,,,,,32.84,,,,,,32.84,,,,,,32.84,,,,,,32.84,,,,,,32.84,,,,,,32.84,,,,,,32.84,
РОСБАНК ПАО обл. БО-11,RU000A0JX2F6,,,,,,32.84,,,,,,32.84,,,,,,32.84,,,,,,32.84,,,,,,32.84,,,,,,32.84,,,,,,32.84,,,,,,32.84,
"ЗАО ""КРАУС-М"" БО 001P-01",RU000A0JX2L4,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,,,,,,49.86,
РОСЭКСИМБАНК АО БО-001P-01,RU000A0JX2M2,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,
"ПАО ""АНК ""Башнефть""БО-001P-01R",RU000A0JX2P5,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,
"ПАО ""АНК ""Башнефть"" БО-10",RU000A0JX2Q3,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,
ДОМ.РФ (АО) БО-05,RU000A0JX2R1,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,,,15.33,
Калининградская область 2016,RU000A0JX2S9,,,26.18,,,26.18,,,26.18,,,26.18,,,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Почта России (АО) БО-001P-01,RU000A0JX2V3,,,,,,21.88,,,,,21.88,,,,,,21.88,,,,,,21.88,,,,,,21.88,,,,,,21.88,,,,,,,,,,,,,,
"ПАО ""АНК ""Башнефть""БО-001P-02R",RU000A0JX2X9,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,,,,,,,,
Иркутская обл.34001аморт.,RU000A0JX314,,,18.45,,,18.45,,,18.45,,,18.45,,,18.45,,,18.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ПАО НК Роснефть 001P-02,RU000A0JX355,,,,,,46.82,,,,,,46.82,,,,,,46.82,,,,,,46.82,,,,,,46.82,,,,,,46.82,,,,,,46.82,,,,,,46.82,
Лидер-Инвест АО БО-П01,RU000A0JX3A5,,,,,,39.64,,,,,,39.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ДОМ РФ ИА 001P,RU000A0JX3M0,,,0.00,,,0.00,,,0.00,,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00
ПАО НК Роснефть 001P-03,RU000A0JX413,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,,,,,,47.37,
ПАО ЧТПЗ 001P-01,RU000A0JX439,,,,,,53.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ВЭБ.РФ ПБО-001Р-05,RU000A0JX4Q9,,,,,,48.13,,,,,,48.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Альфа-Банк АО обл. БО-18,RU000A0JX5W4,,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41
Обувь России ООО обл.БО-07,RU000A0JX8E6,,,,49863.01,,,49863.01,,,49863.01,,,49863.01,,,49863.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ПАО ""АНК ""Башнефть""БО-001P-03R",RU000A0JX9X4,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,46.87,,,,,,,,,,,,
Транснефть ПАО БО-001P-05,RU000A0JXC24,46.12,,,,,,46.12,,,,,,46.12,,,,,,46.12,,,,,,46.12,,,,,,46.12,,,,,,46.12,,,,,,,,,,,,
ГосТранспортЛизингКомп 001P-03,RU000A0JXE06,,27.42,,,27.42,,,27.42,,,27.42,,,27.42,,,27.42,,,27.42,,,27.42,,,27.42,,,27.42,,,27.42,,,27.42,,,27.42,,,27.42,,,27.42,,,27.42,,
Мобильные ТелеСистемы 001P-01,RU000A0JXEV5,,44.88,,,,,,44.88,,,,,,44.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Газпром капитал ООО БО-05,RU000A0JXFS8,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,
Газпром капитал ООО БО-06,RU000A0JXFY6,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,
АКБ ПЕРЕСВЕТ ПАО С01,RU000A0JXGV0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ПАО ЧТПЗ 001P-02,RU000A0JXHE4,,49.12,,,,,,49.12,,,,,,49.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Российские ЖД"" ОАО БО-11",RU000A0JXJK7,,43.13,,,,,,43.13,,,,,,43.13,,,,,,43.13,,,,,,43.13,,,,,,43.13,,,,,,43.13,,,,,,43.13,,,,,
ГК ПИК (ПАО) БО-П01,RU000A0JXK40,,36.90,,,,,,36.90,,,,,,36.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ТрансФин-М ПАО 001P-02,RU000A0JXK99,,43.13,,,,,,,43.13,,,,,43.13,,,,,,43.13,,,,,,43.13,,,,,,43.13,,,,,,43.13,,,,,,43.13,,,,,
Совкомбанк ПАО обл. C01,RU000A0JXKQ2,,,72.30,,,,,,72.30,,,,,,72.30,,,,,,72.30,,,,,,72.30,,,,,,72.30,,,,,,72.30,,,,,,72.30,,,,
ИНГРАД ПАО БО-01,RU000A0JXLM9,,,42.38,,,,,,42.38,,,,,,42.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ПАО ОТКРЫТИЕ ФК Банк БО-П03,RU000A0JXLR8,,,,32.26,,,,,,32.26,,,,,,32.26,,,,,,32.26,,,,,,32.26,,,,,,,,,,,,,,,,,,,,,
СФО Локосервис финанс ООО 01,RU000A0JXLU2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Транснефть ПАО БО-001P-06,RU000A0JXM97,,,44.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ПАО ЧТПЗ 001P-03,RU000A0JXME4,,,24.18,,,24.18,,,24.18,,,24.18,,,24.18,,,24.18,,,24.18,,,24.18,,,24.18,,,24.18,,,24.18,,,24.18,,,24.18,,,24.18,,,,,,,
Мобильные ТелеСистемы 001P-02,RU000A0JXMH7,,,44.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Почта России (АО) БО-04,RU000A0JXMP0,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,
"""Россельхозбанк"" (АО) БО-01P",RU000A0JXMQ8,,,47.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Российские ЖД"" БО-001P-01R",RU000A0JXN05,,,,,,43.38,,,,,,43.38,,,,,43.38,,,,,,43.38,,,,,,43.38,,,,,,43.38,,,,,,43.38,,,,,,43.38,,
"АФК ""Система"" ПАО БО-001P-06",RU000A0JXN21,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,44.38,,,,
КонцессииТеплоснабжения ООО 01,RU000A0JXN62,,,,,,,,,,73.64,,,,,,,,,,,,73.64,,,,,,,,,,,,73.64,,,,,,,,,,,,73.64,,,
ВСК САО БО-001P-01,RU000A0JXNB8,,,,51.61,,,,,,51.61,,,,,,51.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Газпром нефть"" ПАО 001P-01R",RU000A0JXNF9,,,,43.38,,,,,,43.38,,,,,,43.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Концессии водоснабжения ООО 04,RU000A0JXP29,,,,,,,,,,82.85,,,,,,,,,,,,82.85,,,,,,,,,,,,82.85,,,,,,,,,,,,82.85,,,
ГПБ (АО) БО-16,RU000A0JXP45,,,,45.88,,,,,,45.88,,,,,,45.88,,,,,,45.88,,,,,,45.88,,,,,,45.88,,,,,,45.88,,,,,,45.88,,,
"""Трубная Мет.Комп."" ПАО БО-06",RU000A0JXPD9,,,,39.89,,,,,,39.89,,,,,,39.89,,,,,,39.89,,,,,,39.89,,,,,,39.89,,,,,,39.89,,,,,,39.89,,,
ГосТранспортЛизингКомп 001P-04,RU000A0JXPG2,,,,24.56,,,24.56,,,24.56,,,24.56,,,24.56,,,24.56,,,24.56,,,24.56,,,24.56,,,24.56,,,24.56,,,24.56,,,24.56,,,24.56,,,24.56,,,24.56
Полипласт АО П01-БО-01,RU000A0JXPJ6,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,32.41,,,,,,,,,,,,,,,,,,,,,
Транснефть ПАО БО-07,RU000A0JXPK4,,,,43.63,,,,,,43.63,,,,,,43.63,,,,,,43.63,,,,,,43.63,,,,,,43.63,,,,,,43.63,,,,,,43.63,,,
Группа ЛСР ПАО БО 001Р-02,RU000A0JXPM0,,,,19.25,,,19.25,,,19.25,,,19.25,,,19.25,,,19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ростелеком ПАО 001P-02R,RU000A0JXPN8,,,,43.13,,,,,,43.13,,,,,,43.13,,,,,,43.13,,,,,,43.13,,,,,,43.13,,,,,,43.13,,,,,,43.13,,,
Концерн Калашников БО-П01,RU000A0JXPU3,,,,45.38,,,,,,45.38,,,,,,45.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ФедералПассажирКомпан 001P-01,RU000A0JXQ28,,,,43.88,,,,,,43.88,,,,,,43.88,,,,,,43.88,,,,,,43.88,,,,,,43.88,,,,,,43.88,,,,,,43.88,,,
"""Российские ЖД"" БО-001P-02R",RU000A0JXQ44,,,,42.38,,,,,,42.38,,,,,,42.38,,,,,,42.38,,,,,,42.38,,,,,,42.38,,,,,,42.38,,,,,,42.38,,,
АВТОБАН-Финанс АО БО-П01,RU000A0JXQ51,,,,46.12,,,,,,46.12,,,,,,46.12,,,,,,46.12,,,,,,46.12,,,,,,46.12,,,,,,46.12,,,,,,,,,
"АО ""Тинькофф Банк"" БО-001P-01R",RU000A0JXQ85,,,,44.38,,,,,,44.38,,,,,,44.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ГК ПИК (ПАО) БО-П02,RU000A0JXQ93,,,,16.83,,,16.83,,,16.83,,,16.83,,,16.83,,,16.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Транснефть ПАО БО-001P-07,RU000A0JXQD7,,,,43.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""О'КЕЙ"" ООО БО-001Р-01",RU000A0JXQH8,23.81,,,23.81,,,23.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"АО ""ЭР-Телеком Холдинг"" ПБО-03",RU000A0JXQJ4,,,,53.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ПАО НК Роснефть 001P-04,RU000A0JXQK2,,,,43.13,,,,,,43.13,,,,,,43.13,,,,,,43.13,,,,,,43.13,,,,,,43.13,,,,,,43.13,,,,,,43.13,,,
ООО АРАГОН об.,RU000A0JXQQ9,,22.44,,,22.44,,,22.44,,,22.44,,,22.44,,,22.44,,,22.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ИА Возрождение 5 ООО,RU000A0JXQU1,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06
Республика Саха (Якутия) об.09,RU000A0JXR43,,21.42,,,21.42,,,21.42,,,21.42,,,21.42,,,21.42,,,21.42,,,21.42,,,21.42,,,21.42,,,21.42,,,21.42,,,21.42,,,21.42,,,21.42,,,21.42,,
"ПАО ""МОЭСК"" БО-10",RU000A0JXR50,,,,,42.63,,,,,,42.63,,,,,,42.63,,,,,,42.63,,,,,,42.63,,,,,,42.63,,,,,,42.63,,,,,,42.63,,
ПАО НК Роснефть 001P-05,RU000A0JXR68,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,,21.44,,
"""Российские ЖД"" БО-001P-03R",RU000A0JXR84,,,,,41.88,,,,,,41.88,,,,,,41.88,,,,,,41.88,,,,,,41.88,,,,,,41.88,,,,,,41.88,,,,,,41.88,,
Почта России (АО) БО-001P-02,RU000A0JXRD5,,,,,42.63,,,,,,42.63,,,,,,42.63,,,,,,42.63,,,,,,42.63,,,,,,42.63,,,,,,42.63,,,,,,42.63,,
Группа компаний Самолет БО-П01,RU000A0JXRF0,,14.96,,,14.96,,,14.96,,,14.96,,,14.96,,,14.96,,,14.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ДОМ РФ ИА 01,RU000A0JXRM6,,,0.00,,,0.00,,,0.00,,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00
ИКС 5 ФИНАНС 001P-02,RU000A0JXRS3,,,,,42.13,,,,,,42.13,,,,,,42.13,,,,,,42.13,,,,,,42.13,,,,,,42.13,,,,,,42.13,,,,,,42.13,,
Альфа-Банк АО обл. БО-20,RU000A0JXRV7,,,,,28.92,,,,,,28.92,,,,,,28.92,,,,,,28.92,,,,,,28.92,,,,,,28.92,,,,,,28.92,,,,,,28.92,,
Сбербанк ПАО БО-19,RU000A0JXRW5,,,,,41.84,,,,,,,41.84,,,,,,41.84,,,,,,41.84,,,,,,41.84,,,,,,41.84,,,,,,41.84,,,,,,41.84,
ДОМ РФ ИА 02,RU000A0JXS26,,,0.00,,,0.00,,,0.00,,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00
КТЖ Финанс ООО об.01,RU000A0JXS34,,,,,,43.63,,,,,,43.63,,,,,,43.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Почта России (АО) БО-001P-03,RU000A0JXS59,,,,,29.92,,,,,,29.92,,,,,,29.92,,,,,,29.92,,,,,,29.92,,,,,,29.92,,,,,,29.92,,,,,,29.92,,
Ярославская обл. об.2017г.,RU000A0JXS83,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94,,,20.94
Волгоградская обл. 35007 обл.,RU000A0JXSD3,,,21.57,,,21.57,,,21.57,,,21.57,,,21.57,,,21.57,,,21.57,,,21.57,,,21.57,,,21.57,,,21.57,,,21.57,,,21.57,,,21.57,,,21.57,,,,
"""Трубная Мет.Комп."" ПАО БО-07",RU000A0JXSF8,,,,,46.62,,,,,,46.62,,,,,,46.62,,,,,,46.62,,,,,,46.62,,,,,,46.62,,,,,,46.62,,,,,,46.62,,
Акрон (ПАО) БО-001P-02,RU000A0JXSS1,,,,,,42.88,,,,,,42.88,,,,,42.88,,,,,,42.88,,,,,,42.88,,,,,,42.88,,,,,,42.88,,,,,,42.88,,
Самарская область 2017,RU000A0JXT41,,,20.42,,,20.42,,,20.42,,,20.42,,,20.42,,,20.42,,,20.42,,,20.42,,,20.42,,,20.42,,,20.42,,,20.42,,,20.42,,,20.42,,,20.42,,,,
Международн.инвест.банк БО1P-1,RU000A0JXT58,,,0.05,,,,,,0.05,,,,,,0.05,,,,,,0.05,,,,,,0.05,,,,,,0.05,,,,,,0.05,,,,,,0.05,,,,
Белуга Групп ПАО БО-П01,RU000A0JXTB5,,,,,,35.53,,,,,,35.53,,,,,,35.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ГОВОЗ РФ 12840078V (RU),RU000A0JXTS9,,,,,,4250.00,,,,,,4250.00,,,,,,4250.00,,,,,,4250.00,,,,,,4250.00,,,,,,4250.00,,,,,,4250.00,,,,,,4250.00,
Белгородская обл.2017 обл.,RU000A0JXTW1,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,,,20.57,,,,
ПАО ЧТПЗ 001P-04,RU000A0JXTY7,,,,,,44.63,,,,,,44.63,,,,,,44.63,,,,,,44.63,,,,,,44.63,,,,,,44.63,,,,,,44.63,,,,,,44.63,
ГОВОЗ РФ 12840079V (RU),RU000A0JXU14,,,,,,5250.00,,,,,,5250.00,,,,,,5250.00,,,,,,5250.00,,,,,,5250.00,,,,,,5250.00,,,,,,5250.00,,,,,,5250.00,
ВЭБ.РФ ПБО-001Р-08 USD,RU000A0JXU48,,,,,,21.19,,,,,,21.19,,,,,,21.19,,,,,,21.19,,,,,,,,,,,,,,,,,,,,,,,,,
